0.439	0.358	0.519	89.560	89.841	89.918	0.000
0.439	0.372	0.509	89.428	89.774	89.918	0.000
0.436	0.362	0.516	89.394	89.841	89.952	0.000
0.436	0.372	0.502	89.328	89.741	89.918	0.000
0.436	0.372	0.488	89.295	89.707	89.918	0.000
0.418	0.372	0.478	89.261	89.741	89.918	0.000
0.406	0.379	0.468	89.261	89.674	89.851	0.000
0.379	0.379	0.474	89.228	89.573	89.885	0.000
0.373	0.372	0.468	89.228	89.607	89.885	0.000
0.364	0.376	0.474	89.228	89.439	89.784	0.000
0.361	0.365	0.471	89.228	89.473	89.784	0.000
0.358	0.369	0.474	89.228	89.473	89.751	0.000
0.364	0.365	0.474	89.228	89.473	89.717	0.000
0.364	0.362	0.471	89.195	89.473	89.650	0.000
0.361	0.362	0.478	89.128	89.406	89.516	0.000
0.352	0.369	0.471	89.162	89.406	89.416	0.000
0.343	0.369	0.478	89.128	89.339	89.449	0.000
0.337	0.362	0.471	89.095	89.372	89.449	0.000
0.334	0.369	0.454	89.095	89.339	89.416	0.000
0.340	0.358	0.447	88.996	89.339	89.416	0.000
0.340	0.351	0.440	88.929	89.305	89.382	0.000
0.325	0.351	0.420	88.829	89.272	89.382	0.000
0.307	0.347	0.413	88.796	89.205	89.382	0.000
0.281	0.337	0.403	88.796	89.272	89.382	0.000
